age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
36.0,4.0,0,1.0,0,0.06936819640004832,1,0,1.0,4,2,0.02347107438016529,1,0.3142201834862385,1,0.0,0
46.0,0.0,1,1.0,0,0.058348210091139725,0,0,1.0,8,8,0.034710743801652885,2,0.0,0,,0
57.0,1.0,1,2.0,0,0.08809277727815734,0,0,1.0,20,8,0.05223140495867769,3,0.0,0,,0
28.0,1.0,0,1.0,0,0.06638837062589764,0,0,1.0,5,6,0.08958677685950413,1,0.0,0,,1
46.0,0.0,1,1.0,0,0.04446920175568113,1,0,1.0,22,6,0.04958677685950413,1,0.14334862385321098,1,1.0,0
55.0,9.0,1,0.0,0,0.08922027892243058,0,0,1.0,14,8,0.20760330578512395,4,0.0,0,,1
33.0,1.0,1,2.0,0,0.09842820901732864,1,1,1.0,15,4,0.08165289256198346,1,0.0,0,,0
53.0,1.0,1,1.0,0,0.045355095904752965,0,1,0.0,8,7,0.04528925619834711,1,0.0,0,,0
41.0,4.0,0,1.0,0,0.04391887357216682,1,1,1.0,3,4,0.04958677685950413,1,0.0,0,,0
60.0,2.0,1,1.0,0,0.04879129139206185,1,0,1.0,7,5,0.019504132231404958,1,0.0,0,,0
35.0,5.0,1,0.0,0,0.07994523563442102,0,1,1.0,8,7,0.08429752066115702,1,0.0,0,,0
43.0,2.0,1,0.0,0,0.04512691104817385,1,0,,9,5,0.031735537190082645,1,0.0,0,,0
57.0,6.0,1,0.0,0,0.044482624394303436,0,0,,15,5,0.004297520661157025,10,0.0,0,,0
46.0,6.0,1,1.0,0,0.08605253620756767,1,0,0.0,21,11,0.06214876033057851,9,0.0,0,,0
31.0,2.0,1,0.0,0,0.04919397055073086,1,0,,19,5,0.030743801652892564,9,0.0,0,,0
53.0,4.0,1,1.0,0,0.045341673266130665,0,0,1.0,25,8,0.012231404958677684,2,0.0,0,,0
35.0,2.0,1,1.0,0,0.07062992443054457,1,0,,2,6,0.06479338842975206,3,0.0,0,,0
32.0,6.0,0,1.0,0,0.05438853169756111,1,0,1.0,20,11,0.0287603305785124,3,0.0,0,,0
48.0,1.0,1,2.0,0,0.06013342102790566,1,1,1.0,1,6,0.0859504132231405,1,0.0,0,,1
50.0,6.0,1,1.0,0,0.047569831277432514,1,0,1.0,21,11,0.12991735537190086,2,0.0,0,,0
40.0,2.0,1,0.0,0,0.05971731923061435,1,0,,21,5,0.027107438016528925,1,0.0,0,,0
42.0,5.0,1,2.0,0,0.04759667655467712,0,0,1.0,5,2,0.14611570247933886,1,0.0,0,,0
59.0,6.0,1,1.0,0,0.05543549751010054,0,0,1.0,9,4,0.09917355371900828,1,0.0,0,,0
27.0,2.0,0,0.0,0,0.05960993812163595,1,0,,30,6,0.027768595041322317,4,0.0,0,,0
32.0,1.0,0,2.0,0,0.06904605307311311,1,0,1.0,20,4,0.027107438016528925,2,0.0,0,,0
35.0,4.0,0,1.0,0,0.0505093891357163,1,0,1.0,13,5,0.019504132231404958,1,0.0,0,,0
28.0,0.0,1,1.0,0,0.04446920175568113,1,0,1.0,5,5,0.1094214876033058,2,0.32339449541284404,8,0.0,0
37.0,1.0,1,1.0,0,0.05002617414531348,0,0,1.0,29,1,0.09553719008264462,2,0.18692660550458715,4,0.0,0
57.0,1.0,1,0.0,0,0.058589817586341124,1,0,,13,5,0.07371900826446283,4,0.0,0,,0
42.0,6.0,0,1.0,0,0.05818713842767211,1,0,,5,5,0.04694214876033058,2,0.0,0,,0
55.0,6.0,1,0.0,0,0.04907316680313016,1,0,1.0,14,7,0.08991735537190082,3,0.0,0,,0
52.0,1.0,1,2.0,0,0.07056281123743305,1,0,1.0,15,4,0.07735537190082645,3,0.3715596330275229,2,0.0,0
26.0,2.0,0,1.0,0,0.04403967731976752,1,1,1.0,31,7,0.003305785123966942,6,0.0,0,,0
52.0,4.0,1,1.0,0,0.0683749211419981,1,0,,19,5,0.04628099173553719,2,0.0,0,,0
26.0,1.0,0,2.0,0,0.04916712527348626,0,0,1.0,8,7,0.12,1,0.0,0,,0
33.0,0.0,1,1.0,0,0.044496047032925735,1,0,1.0,16,7,0.04231404958677686,1,0.0,0,,0
,2.0,0,0.0,0,0.04595911464275648,1,1,,27,5,0.01256198347107438,4,0.0,0,,0
37.0,1.0,1,2.0,0,0.046724205044227585,1,0,,5,6,0.07371900826446283,1,0.0,0,,0
28.0,4.0,0,1.0,0,0.044509469671548035,0,0,0.0,18,5,0.011900826446280993,8,0.4013761467889908,6,0.0,0
30.0,4.0,0,1.0,0,0.04583831089515577,1,0,,7,5,0.20165289256198346,2,0.0,0,,0
33.0,2.0,1,0.0,0,0.04446920175568113,1,0,,15,5,0.08793388429752066,1,0.0,0,,0
55.0,,1,0.0,0,0.046603401296626885,0,0,,4,9,0.003636363636363637,1,0.0,0,,0
33.0,2.0,1,1.0,0,0.05969047395336975,1,0,,23,5,0.09917355371900828,2,0.0,0,,0
42.0,2.0,1,1.0,0,0.04919397055073086,1,0,1.0,11,5,0.02479338842975207,3,0.0,0,,0
37.0,1.0,1,2.0,0,0.05607978416397096,1,0,1.0,3,6,0.03206611570247934,1,0.0,0,,0
59.0,2.0,1,0.0,0,0.0468718540690729,1,0,,5,5,0.016859504132231404,3,0.0,0,,0
27.0,2.0,0,1.0,0,0.044536314948792635,1,0,,19,5,0.06644628099173554,3,0.0,0,,0
,7.0,1,2.0,1,0.041381994872552036,1,0,1.0,18,5,0.08429752066115702,2,0.0,0,,0
51.0,1.0,1,2.0,0,0.04446920175568113,0,0,1.0,13,8,0.01851239669421488,2,0.0,0,,0
50.0,2.0,1,0.0,0,0.0971396357095878,1,0,1.0,20,4,0.039008264462809916,2,0.0,0,,0
43.0,4.0,1,1.0,0,0.05472409766311862,1,0,1.0,14,7,0.1828099173553719,5,0.0,0,,0
37.0,2.0,1,0.0,0,0.051328170091676624,1,0,0.0,11,5,0.01256198347107438,1,0.0,0,,0
34.0,1.0,0,2.0,0,0.10283083448544317,1,0,1.0,28,8,0.12198347107438015,8,0.0,0,,0
41.0,1.0,1,2.0,0,0.08495187984053905,1,0,1.0,14,7,0.02512396694214876,3,0.0,0,,0
26.0,7.0,0,1.0,0,0.04821411793130294,0,0,1.0,7,5,0.07768595041322314,3,0.0,0,,0
49.0,1.0,1,2.0,0,0.06332800902001315,0,0,,8,6,0.008264462809917356,1,0.0,0,,0
29.0,2.0,0,1.0,0,0.05665695762472987,1,0,,20,6,0.5484297520661157,1,0.0,0,,1
30.0,1.0,0,2.0,0,0.046643669212493785,1,0,,20,5,0.06016528925619834,4,0.0,0,,0
38.0,0.0,1,1.0,0,0.055099931544543033,0,0,,6,6,0.14082644628099172,1,0.0,0,,0
58.0,1.0,1,1.0,0,0.04595911464275648,0,0,0.0,24,3,0.017851239669421492,2,0.0,0,,0
34.0,7.0,0,,0,0.06166360183084791,0,0,1.0,25,8,0.09090909090909093,1,0.1353211009174312,1,0.0,0
53.0,0.0,1,,0,0.05805291204144911,1,0,1.0,28,7,0.1084297520661157,2,0.0,0,,0
50.0,1.0,1,2.0,0,0.0831398236265285,0,0,1.0,5,8,0.16727272727272727,2,0.0034403669724770644,5,1.0,0
30.0,2.0,0,1.0,0,0.0504422759426048,1,0,1.0,16,4,0.07074380165289257,1,0.3795871559633027,2,0.0,0
40.0,1.0,1,1.0,0,0.05309995838982027,1,0,1.0,17,4,0.023140495867768597,2,0.2947247706422018,1,0.0,0
57.0,8.0,0,1.0,0,0.04787855196574543,0,0,1.0,8,10,0.2221487603305785,1,0.0,0,,0
40.0,1.0,1,2.0,0,0.02820096374545308,1,0,1.0,15,5,0.4148760330578513,2,0.3830275229357798,18,0.0,0
41.0,4.0,1,1.0,0,0.07299230882806942,1,1,1.0,21,11,0.09289256198347108,3,0.1341743119266055,4,0.0,0
53.0,4.0,1,,0,0.05291204144910806,1,0,1.0,8,5,0.0971900826446281,1,0.0,0,,0
48.0,2.0,1,1.0,0,0.04175782875397645,1,1,1.0,30,7,0.07305785123966943,4,0.0,0,,0
32.0,4.0,0,1.0,0,0.04810673682232453,1,0,1.0,13,5,0.02512396694214876,2,0.3084862385321101,2,1.0,0
34.0,1.0,1,2.0,0,0.053905316707158285,1,0,1.0,14,4,0.11173553719008264,1,0.0,0,,1
46.0,2.0,1,1.0,0,0.04156991181326425,1,0,1.0,28,7,0.1322314049586777,3,0.0,0,,0
45.0,0.0,1,1.0,0,0.04565039395444356,0,1,1.0,7,7,0.1084297520661157,1,0.0,0,,0
51.0,6.0,0,2.0,0,0.044683963973637934,1,0,1.0,30,1,0.05090909090909091,1,0.0,0,,0
31.0,1.0,1,1.0,0,0.050724151353673114,1,0,1.0,14,5,0.052892561983471066,1,0.0,0,,0
47.0,4.0,1,1.0,0,0.043462503859008614,1,0,1.0,4,2,0.017520661157024792,1,0.28440366972477066,1,1.0,0
32.0,2.0,1,1.0,0,0.0505899249674501,0,0,1.0,12,5,0.03867768595041322,1,0.0,0,,0
41.0,4.0,1,1.0,0,0.045502744929598264,1,0,1.0,7,5,0.0171900826446281,1,0.0,0,,0
37.0,0.0,0,1.0,0,0.04119407793183984,0,0,,3,7,0.0575206611570248,1,0.0,0,,0
27.0,2.0,0,0.0,0,0.060697171850042274,0,0,1.0,29,1,0.09223140495867768,1,0.0,0,,0
27.0,0.0,1,1.0,0,0.04524771479577455,1,0,1.0,7,5,0.03603305785123967,1,0.3876146788990826,2,1.0,0
50.0,1.0,1,1.0,1,0.05012013261566959,0,0,1.0,20,11,0.005950413223140496,5,0.0,0,,0
31.0,1.0,0,2.0,0,0.045972537281378775,1,0,1.0,2,2,0.0512396694214876,2,0.3119266055045872,1,0.0,0
40.0,3.0,1,2.0,0,0.2279432490839049,0,0,1.0,15,10,0.04429752066115703,1,0.15711009174311927,8,1.0,0
43.0,1.0,1,2.0,0,0.06365015234694836,1,0,1.0,19,11,0.33421487603305783,1,0.2282110091743119,2,1.0,1
39.0,4.0,1,2.0,0,0.055126776821787626,0,0,0.0,2,2,0.058842975206611574,1,0.0,0,,0
31.0,5.0,0,2.0,0,0.07073730553952295,0,0,1.0,4,2,0.035702479338842984,3,0.0,0,,0
48.0,4.0,1,1.0,0,0.0505630796902055,1,0,1.0,10,7,0.03636363636363636,1,0.0,0,,0
32.0,2.0,0,0.0,0,0.05630796902055006,0,1,1.0,29,7,0.02512396694214876,8,0.0,0,,0
47.0,0.0,1,0.0,0,0.046724205044227585,1,0,0.0,30,1,0.020495867768595043,1,0.2775229357798165,1,1.0,0
35.0,1.0,0,2.0,0,0.0540529657320036,1,0,1.0,26,8,0.04330578512396694,22,0.0,0,,0
42.0,1.0,0,2.0,0,0.04446920175568113,0,0,1.0,7,9,0.03140495867768595,1,0.0,0,,0
47.0,2.0,1,1.0,0,0.07126078844579267,0,0,,5,6,0.2502479338842975,2,0.0,0,,1
59.0,9.0,1,1.0,0,0.046657091851116085,0,0,1.0,24,7,0.15206611570247933,1,0.0,0,,0
38.0,6.0,1,1.0,0,0.08728741896081932,1,0,,20,6,0.005289256198347108,2,0.0,0,,0
50.0,0.0,1,1.0,0,0.06825411739439739,0,0,1.0,29,7,0.06677685950413223,4,0.0,0,,0
27.0,0.0,0,1.0,0,0.04244238332371378,0,0,1.0,8,7,0.09223140495867768,2,0.0,0,,0
55.0,8.0,1,0.0,0,0.044683963973637934,0,0,,20,6,0.019834710743801654,1,0.0,0,,0
39.0,0.0,0,1.0,0,0.13931356626085556,1,0,1.0,15,5,0.21917355371900826,3,0.4105504587155963,3,1.0,1
31.0,4.0,0,2.0,0,0.0505630796902055,0,0,1.0,4,2,0.0228099173553719,3,0.0,0,,0
37.0,5.0,1,2.0,0,0.10887102186547833,1,0,,20,5,0.05024793388429752,2,0.0,0,,0
28.0,4.0,0,1.0,1,0.04046925544623562,1,0,,3,6,0.1834710743801653,7,0.0,0,,0
42.0,4.0,1,1.0,0,0.050361740110871,0,0,1.0,20,8,0.045950413223140495,2,0.0,0,,0
40.0,0.0,1,1.0,0,0.07033462638085394,1,0,,15,5,0.019173553719008262,1,0.0,0,,0
59.0,1.0,0,1.0,0,0.05347579227124468,1,1,1.0,29,1,0.07107438016528926,2,0.2981651376146789,5,0.0,0
40.0,0.0,0,1.0,0,0.045341673266130665,1,0,1.0,15,5,0.003636363636363637,3,0.0,0,,0
43.0,4.0,1,1.0,0,0.03195930255969718,1,0,1.0,16,4,0.18611570247933884,1,0.0,0,,0
38.0,4.0,0,1.0,0,0.10307244198064457,1,0,1.0,29,7,0.060826446280991736,2,0.0,0,,0
54.0,9.0,1,0.0,0,0.04446920175568113,1,0,1.0,11,7,0.0512396694214876,2,0.0,0,,0
41.0,2.0,1,1.0,0,0.11024013100495296,1,0,0.0,31,7,0.03867768595041322,2,0.0,0,,0
55.0,8.0,1,0.0,0,0.0575696970510463,0,0,1.0,28,6,0.11272727272727273,1,0.10894495412844037,3,1.0,1
33.0,1.0,1,2.0,0,0.04645575227178159,0,0,,20,5,0.23570247933884295,1,0.0,0,,0
46.0,2.0,1,1.0,0,0.044536314948792635,0,0,1.0,18,8,0.022148760330578512,3,0.0,0,,0
36.0,1.0,1,1.0,0,0.04248265123958068,0,0,1.0,18,11,0.04628099173553719,2,0.0,0,,0
48.0,4.0,1,2.0,0,0.04598595992000108,0,1,1.0,22,7,0.011239669421487604,1,0.0,0,,0
42.0,1.0,1,1.0,0,0.0430598247003396,1,0,1.0,28,8,0.01851239669421488,2,0.0,0,,0
46.0,1.0,1,2.0,0,0.052844928255996564,0,0,1.0,17,9,0.10975206611570247,2,0.21100917431192664,2,2.0,1
49.0,4.0,1,1.0,1,0.021919168870216502,1,1,,27,6,0.029090909090909087,4,0.0,0,,0
36.0,2.0,1,1.0,0,0.038281365350800664,0,0,1.0,11,5,0.08264462809917356,2,0.4059633027522936,1,0.0,0
34.0,4.0,0,2.0,0,0.04640206171729239,1,1,1.0,14,10,0.033057851239669415,1,0.09862385321100918,19,0.0,0
51.0,5.0,1,2.0,0,0.044522892310170335,1,1,1.0,20,4,0.023140495867768597,5,0.0,0,,0
58.0,2.0,1,0.0,0,0.04861679708997195,0,0,1.0,19,8,0.05024793388429752,2,0.0,0,,0
48.0,1.0,1,2.0,0,0.056093206802593255,0,0,1.0,29,1,0.04694214876033058,2,0.0,0,,0
41.0,6.0,0,1.0,0,0.05816029315042751,1,0,,19,5,0.29024793388429754,1,0.0,0,,1
49.0,3.0,1,0.0,0,0.05103287204198601,1,0,,27,5,0.026446280991735537,4,0.0,0,,0
43.0,1.0,1,0.0,0,0.15409189138400828,1,0,,19,5,0.03636363636363636,2,0.0,0,,0
32.0,2.0,0,1.0,0,0.04104642890699454,0,1,,2,7,0.3150413223140496,3,0.0,0,,0
54.0,9.0,1,1.0,0,0.0937437081381458,0,0,,11,6,0.020826446280991732,3,0.0,0,,0
33.0,2.0,1,0.0,0,0.05300599991946417,1,0,1.0,9,7,0.0684297520661157,11,0.0,0,,0
35.0,4.0,1,1.0,0,0.04636179380142549,1,0,1.0,19,8,0.0975206611570248,2,0.0,0,,0
56.0,4.0,1,1.0,0,0.04648259754902618,1,1,1.0,11,5,0.03239669421487603,6,0.4013761467889908,1,0.0,0
57.0,4.0,1,1.0,0,0.05573079555979114,0,1,,5,5,0.07305785123966943,1,0.0,0,,0
31.0,8.0,0,0.0,0,0.4064106522060105,0,0,1.0,21,4,0.21487603305785125,2,0.0,0,,1
33.0,4.0,0,1.0,0,0.0540798110092482,1,0,1.0,14,5,0.07603305785123966,2,0.0,0,,0
29.0,4.0,0,2.0,0,0.07782445873209756,0,0,0.0,24,7,0.014545454545454544,6,0.0,0,,0
38.0,1.0,0,2.0,0,0.2462114602488557,1,0,1.0,13,5,0.053884297520661165,1,0.2006880733944954,7,1.0,0
37.0,6.0,1,1.0,0,0.19618528610354224,0,0,1.0,26,5,0.16396694214876034,2,0.0,0,,0
33.0,5.0,1,2.0,0,0.05245567173594985,0,0,1.0,7,8,0.005950413223140496,2,0.0,0,,0
30.0,1.0,0,2.0,0,0.3043046402061717,0,0,1.0,19,11,0.08396694214876033,2,0.0,0,,0
31.0,3.0,0,1.0,0,0.04719399739600811,0,1,1.0,19,11,0.0571900826446281,1,0.0,0,,0
28.0,4.0,0,2.0,0,0.0469255446235621,1,1,,28,5,0.019173553719008262,2,0.0,0,,0
26.0,6.0,0,1.0,0,0.047891974604367726,0,0,1.0,30,4,0.1497520661157025,1,0.09288990825688072,1,2.0,1
31.0,4.0,0,1.0,0,0.04583831089515577,1,0,0.0,17,4,0.15074380165289256,2,0.3967889908256881,2,0.0,0
50.0,8.0,1,0.0,0,0.04573092978617737,1,0,1.0,22,7,0.059504132231404966,4,0.0,0,,0
45.0,5.0,1,0.0,0,0.04524771479577455,1,0,0.0,13,5,0.03801652892561983,3,0.426605504587156,3,0.0,0
48.0,1.0,1,0.0,0,0.052603320760795165,0,0,1.0,5,3,0.02413223140495868,6,0.0,0,,0
41.0,4.0,1,1.0,0,0.04446920175568113,0,1,1.0,23,7,0.034049586776859514,1,0.0,0,,0
60.0,4.0,1,0.0,0,0.045341673266130665,1,0,,9,5,0.3385123966942149,2,0.0,0,,1
41.0,2.0,1,1.0,0,0.049006053610018654,1,0,,14,5,0.027438016528925618,1,0.0,0,,0
43.0,2.0,1,0.0,0,0.054630139192762515,1,0,,9,5,0.1028099173553719,4,0.0,0,,0
36.0,1.0,1,2.0,0,0.16888363914578328,1,1,1.0,19,11,0.034049586776859514,2,0.0,0,,0
40.0,2.0,1,0.0,0,0.060656903934175374,0,1,0.0,16,7,0.06512396694214878,5,0.0,0,,0
28.0,1.0,0,2.0,0,0.05630796902055006,0,1,1.0,29,1,0.029752066115702483,1,0.2362385321100917,2,0.0,0
27.0,7.0,0,2.0,0,0.1154883827062724,0,0,1.0,12,11,0.06214876033057851,2,0.106651376146789,2,0.0,1
49.0,1.0,0,1.0,0,0.04528798271164145,1,0,1.0,29,1,0.05983471074380165,2,0.2832568807339449,1,0.0,0
37.0,4.0,1,2.0,0,0.04446920175568113,1,0,1.0,17,11,0.02413223140495868,1,0.0,0,,0
31.0,2.0,1,1.0,0,0.06335485429725775,1,0,1.0,6,5,0.0456198347107438,3,0.0,0,,0
31.0,4.0,0,1.0,1,0.04480476772123864,0,0,1.0,2,2,0.12462809917355372,1,0.0,0,,0
31.0,2.0,1,1.0,0,0.06264345445027583,1,1,1.0,17,11,0.07206611570247934,2,0.0,0,,0
35.0,2.0,1,0.0,0,0.055113354183165326,1,0,1.0,17,4,0.033719008264462814,1,0.0,0,,0
51.0,2.0,1,,0,0.18254788526328505,1,0,,29,5,0.03735537190082645,1,0.0,0,,0
33.0,4.0,0,1.0,0,0.11473671494342358,0,0,1.0,7,8,0.020826446280991732,3,0.0,0,,0
30.0,4.0,0,2.0,0,0.044509469671548035,1,0,1.0,6,5,0.013553719008264464,2,0.19495412844036694,2,0.0,0
58.0,4.0,0,1.0,0,0.049959060952201984,0,1,1.0,14,7,0.2112396694214876,2,0.0,0,,0
34.0,6.0,1,2.0,0,0.04493899410746165,1,0,1.0,15,10,0.023801652892561986,1,0.08027522935779817,2,0.0,0
45.0,1.0,1,2.0,0,0.038308210628045264,0,0,1.0,21,8,0.16661157024793388,6,0.0,0,,0
28.0,0.0,0,1.0,0,0.0471268842028966,0,0,1.0,5,7,0.040991735537190085,2,0.0,0,,1
31.0,2.0,1,0.0,0,0.04579804297928887,1,0,1.0,17,4,0.06247933884297521,2,0.3704128440366973,1,1.0,0
40.0,1.0,1,2.0,0,0.04527456007301915,0,0,,16,6,0.055537190082644634,6,0.0,0,,0
30.0,0.0,0,1.0,0,0.09124709735439793,0,0,1.0,2,2,0.0456198347107438,2,0.0,0,,0
34.0,5.0,1,1.0,0,0.042603454987181384,1,1,,27,5,0.16132231404958675,2,0.0,0,,0
40.0,2.0,1,1.0,0,0.057247553724111076,0,1,,12,6,0.04495867768595041,1,0.0,0,,0
59.0,9.0,1,0.0,0,0.06362330706970376,0,0,,18,6,0.04495867768595041,2,0.0,0,,0
43.0,4.0,0,2.0,0,0.05812002523456061,1,0,,19,5,0.08363636363636362,2,0.0,0,,0
41.0,1.0,1,2.0,0,0.04407994523563442,0,0,1.0,29,1,0.012231404958677684,2,0.30619266055045874,2,0.0,0
33.0,4.0,1,1.0,0,0.044590005503281835,0,0,1.0,21,8,0.0287603305785124,2,0.0,0,,0
33.0,1.0,1,1.0,0,0.09869666178977464,1,0,1.0,20,4,0.04231404958677686,2,0.0,0,,0
36.0,2.0,1,1.0,0,0.044643696057771035,0,0,,3,6,0.09256198347107436,1,0.0,0,,0
32.0,3.0,0,1.0,0,0.0613683037811573,0,0,1.0,25,7,0.059504132231404966,2,0.0,0,,0
25.0,6.0,1,1.0,0,0.044710809250882534,1,0,1.0,18,7,0.07305785123966943,1,0.0,0,,0
25.0,2.0,1,1.0,0,0.043449081220386314,1,0,,12,5,0.07834710743801652,3,0.0,0,,0
38.0,4.0,0,2.0,0,0.04743560489120952,0,0,1.0,20,8,0.02479338842975207,3,0.0,0,,0
34.0,1.0,1,2.0,0,0.04629468060831398,1,0,1.0,22,4,0.05024793388429752,1,0.0,0,,0
67.0,2.0,1,1.0,0,0.26396961114615913,0,0,1.0,27,10,0.07239669421487603,2,0.0,0,,0
32.0,2.0,1,1.0,0,0.043623575522476206,1,0,,30,5,0.06413223140495868,1,0.0,0,,0
45.0,8.0,1,0.0,0,0.14316586354545574,0,0,1.0,13,8,0.17586776859504133,2,0.0,0,,0
33.0,2.0,1,0.0,0,0.051328170091676624,1,0,,21,5,0.09917355371900828,2,0.0,0,,0
38.0,6.0,1,0.0,0,0.09699198668474247,1,0,1.0,20,4,0.06347107438016529,2,0.3623853211009174,2,0.0,0
32.0,4.0,1,1.0,0,0.059193836324344634,1,0,,12,5,0.0971900826446281,2,0.0,0,,0
54.0,9.0,1,2.0,0,0.126374142628958,1,1,,21,5,0.027107438016528925,6,0.0,0,,0
51.0,6.0,1,1.0,0,0.04903289888726326,1,0,,8,5,0.06016528925619834,1,0.0,0,,0
42.0,2.0,1,0.0,0,0.04287190775962739,1,0,1.0,22,7,0.053884297520661165,3,0.0,0,,0
41.0,6.0,1,1.0,0,0.08464315915222614,1,0,1.0,22,7,0.006611570247933884,12,0.0,0,,0
39.0,1.0,1,2.0,0,0.09245513483040496,0,1,1.0,18,8,0.023140495867768597,3,0.0,0,,0
38.0,2.0,1,1.0,0,0.049314774298331567,1,0,,11,6,0.19735537190082644,1,0.0,0,,0
39.0,1.0,1,1.0,0,0.05885827035878712,1,0,,27,5,0.3847933884297521,2,0.0,0,,0
46.0,2.0,1,0.0,0,0.08344854431484143,0,0,1.0,20,4,0.09024793388429753,2,0.0,0,,0
50.0,5.0,1,2.0,0,0.06849572488959879,0,1,1.0,6,2,0.2459504132231405,3,0.0,0,,0
33.0,2.0,1,1.0,0,0.04562354867719896,1,0,,19,5,0.11900826446280993,1,0.0,0,,0
37.0,4.0,1,1.0,0,0.06638837062589764,1,0,,19,5,0.0743801652892562,3,0.0,0,,0
31.0,1.0,1,2.0,0,0.15603817398424186,0,0,1.0,29,8,0.012892561983471074,13,0.0,0,,0
34.0,2.0,1,,0,0.0467778955987168,0,0,1.0,15,6,0.0571900826446281,1,0.0,0,,1
34.0,1.0,1,2.0,0,0.04446920175568113,1,0,1.0,7,8,0.08528925619834711,1,0.1146788990825688,2,2.0,1
36.0,1.0,1,2.0,0,0.04744902752983182,1,0,1.0,6,5,0.10347107438016527,1,0.19495412844036694,2,0.0,0
40.0,4.0,1,1.0,0,0.04593226936551188,0,0,,20,6,0.1315702479338843,22,0.0,0,,0
40.0,2.0,1,1.0,0,0.06394545039663897,0,0,1.0,1,6,0.1024793388429752,1,0.0,0,,1
41.0,4.0,1,1.0,0,0.05877773452705332,0,0,1.0,11,2,0.034710743801652885,3,0.0,0,,1
52.0,1.0,1,2.0,0,0.08692500771801721,0,0,1.0,25,8,0.0171900826446281,6,0.0,0,,0
40.0,0.0,0,1.0,0,0.05638850485228386,1,0,,12,5,0.054545454545454536,2,0.0,0,,0
48.0,2.0,0,,0,0.05021409108602569,1,0,1.0,18,5,0.04066115702479338,1,0.0,0,,0
33.0,1.0,1,1.0,0,0.04589200144964497,0,0,1.0,20,8,0.05652892561983471,3,0.0,0,,0
44.0,4.0,1,1.0,0,0.04446920175568113,0,0,1.0,12,8,0.0171900826446281,2,0.0,0,,0
55.0,1.0,1,2.0,0,0.0576099649669132,0,1,1.0,8,7,0.039338842975206616,1,0.0,0,,0
51.0,6.0,1,1.0,0,0.08020026576824472,0,0,0.0,28,1,0.04760330578512397,2,0.0,0,,0
34.0,1.0,0,2.0,0,0.04559670339995437,0,0,1.0,5,2,0.07504132231404959,1,0.0,0,,0
58.0,9.0,1,,0,0.12393122239969935,1,0,1.0,23,7,0.08297520661157025,1,0.0,0,,0
39.0,1.0,0,2.0,0,0.05542207487147824,1,0,1.0,27,8,0.01090909090909091,3,0.0,0,,0
27.0,0.0,0,1.0,0,0.08844176588233715,0,0,1.0,5,8,0.033719008264462814,1,0.12729357798165136,2,1.0,0
55.0,1.0,1,,0,0.044496047032925735,1,0,,19,5,0.03008264462809917,1,0.0,0,,0
35.0,4.0,0,1.0,0,0.04378464718594381,0,0,,2,7,0.04297520661157025,2,0.0,0,,0
37.0,4.0,0,2.0,0,0.08896524878860687,1,0,1.0,9,4,0.2697520661157025,2,0.0,0,,0
52.0,4.0,1,1.0,0,0.047100038925652,1,1,1.0,24,2,0.03702479338842976,1,0.3142201834862385,3,0.0,0
41.0,2.0,1,1.0,0,0.051878498275190935,1,0,1.0,12,5,0.15173553719008265,1,0.0,0,,0
52.0,6.0,1,1.0,0,0.0759721346022201,0,1,1.0,12,8,0.19801652892561986,3,0.0,0,,0
34.0,2.0,0,1.0,0,0.09444168534650542,1,0,,27,5,0.014214876033057853,5,0.0,0,,0
53.0,1.0,1,0.0,0,0.047891974604367726,0,0,1.0,19,11,0.040330578512396686,1,0.0,0,,0
33.0,1.0,0,2.0,0,0.0866565549455712,0,0,1.0,29,6,0.13785123966942148,2,0.0,0,,1
47.0,3.0,1,1.0,0,0.04446920175568113,0,0,,26,6,0.05619834710743802,8,0.0,0,,0
35.0,2.0,1,1.0,0,0.1305217379632488,1,1,1.0,30,1,0.04628099173553719,1,0.30619266055045874,2,0.0,0
33.0,1.0,0,2.0,0,0.07009301888565254,0,0,1.0,8,8,0.06181818181818183,2,0.0,0,,0
55.0,2.0,1,0.0,0,0.09645508113985048,0,0,0.0,21,4,0.07206611570247934,1,0.0,0,,0
58.0,3.0,1,0.0,0,0.05806633468007141,1,0,1.0,11,8,0.06677685950413223,1,0.5298165137614679,1,0.0,1
44.0,6.0,1,1.0,0,0.04798593307472383,1,0,1.0,9,7,0.023140495867768597,1,0.0,0,,0
25.0,0.0,0,1.0,0,0.08764983020362142,1,0,,28,5,0.006611570247933884,1,0.0,0,,0
37.0,4.0,0,1.0,0,0.11743466530650595,1,0,1.0,6,5,0.0009917355371900829,11,0.4036697247706422,1,0.0,0
41.0,2.0,1,0.0,0,0.072213795787976,1,0,1.0,15,5,0.16165289256198348,7,0.0,0,,0
34.0,2.0,0,1.0,0,0.047355069059475716,0,0,1.0,3,3,0.1143801652892562,3,0.0,0,,1
36.0,0.0,1,1.0,0,0.06586488771962792,0,0,,6,6,0.08132231404958677,3,0.0,0,,0
44.0,3.0,1,2.0,0,0.04626783533106938,0,0,1.0,28,8,0.027107438016528925,4,0.0,0,,0
34.0,5.0,1,2.0,0,0.04798593307472383,0,0,1.0,20,11,0.12132231404958678,1,0.0,0,,0
56.0,2.0,1,0.0,0,0.08501899303365056,0,0,,9,6,0.1371900826446281,2,0.0,0,,0
